date,aircraft_id,unit_id,base,airframe_age_years,role,status_start,flight_hours,mission_intensity,environment_stress,flight_hours_sum_7d,mission_intensity_mean_7d,environment_stress_mean_7d,flight_hours_sum_14d,mission_intensity_mean_14d,environment_stress_mean_14d,flight_hours_sum_30d,mission_intensity_mean_30d,environment_stress_mean_30d,failures_count_sum_7d,failures_count_sum_14d,failures_count_sum_30d,down_events_sum_7d,down_events_sum_14d,down_events_sum_30d,repair_hours_sum_7d,repair_hours_sum_14d,repair_hours_sum_30d,wait_parts_hours_sum_7d,wait_parts_hours_sum_14d,wait_parts_hours_sum_30d,wait_maint_hours_sum_7d,wait_maint_hours_sum_14d,wait_maint_hours_sum_30d,down_hours_sum_7d,down_hours_sum_14d,down_hours_sum_30d,downtime_next_14d_hours,downtime_next_30d_hours,stockouts_today,eta_days_sum_today,eta_days_mean_today,stockouts_sum_7d,eta_days_sum_7d,eta_days_mean_7d,stockouts_sum_14d,eta_days_sum_14d,eta_days_mean_14d,stockouts_sum_30d,eta_days_sum_30d,eta_days_mean_30d,base_stockout_rate,base_mean_eta
2026-01-19,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,1.38,0.671,0.612,8.73,0.5057142857142857,0.5764285714285714,16.84,0.5276666666666666,0.43825,16.84,0.5276666666666666,0.43825,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,14.86,14.86,14.86,3.78,3.78,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.428571428571429,0.0,31.0,2.5833333333333335,0.0,31.0,2.5833333333333335,0.01,13.165
2026-01-20,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,1.81,0.299,0.503,8.77,0.4461428571428572,0.5825714285714286,18.65,0.5100769230769231,0.4432307692307692,18.65,0.5100769230769231,0.4432307692307692,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,14.86,14.86,14.86,3.78,3.78,3.78,0.0,0.0,0.0,37.2,37.2,0.0,0.0,0.0,0.0,31.0,4.428571428571429,0.0,31.0,2.3846153846153846,0.0,31.0,2.3846153846153846,0.015,12.34
2026-01-21,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,0.87,0.669,0.177,8.6,0.4968571428571428,0.522,19.52,0.5214285714285715,0.4242142857142857,19.52,0.5214285714285715,0.4242142857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,14.86,14.86,14.86,3.78,3.78,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.428571428571429,0.0,31.0,2.2142857142857144,0.0,31.0,2.2142857142857144,0.025,12.64
2026-01-22,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,1.46,0.553,0.321,9.11,0.5027142857142858,0.4972857142857143,19.16,0.5236428571428571,0.4340714285714285,20.98,0.5235333333333333,0.4173333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,14.86,14.86,14.86,3.78,3.78,3.78,0.0,0.0,0.0,16.25,16.25,0.0,0.0,0.0,0.0,31.0,4.428571428571429,0.0,31.0,2.2142857142857144,0.0,31.0,2.066666666666667,0.01,10.815
2026-01-23,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,1.51,0.617,0.927,9.48,0.575,0.4975714285714286,18.81,0.5191428571428571,0.4637857142857143,22.49,0.529375,0.4491875,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,14.86,14.86,14.86,3.78,3.78,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.428571428571429,0.0,31.0,2.2142857142857144,0.0,31.0,1.9375,0.01,11.295
2026-01-24,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,1.28,0.421,0.824,9.85,0.508,0.5641428571428572,18.39,0.5047142857142857,0.4975714285714286,23.77,0.523,0.471235294117647,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,14.86,14.86,0.0,3.78,3.78,0.0,0.0,0.0,28.51,28.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.2142857142857144,0.0,31.0,1.8235294117647058,0.025,10.67
2026-01-25,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,0.96,0.235,0.295,9.27,0.495,0.5227142857142858,18.04,0.4857142857142857,0.5058571428571429,24.73,0.507,0.4614444444444444,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,14.86,14.86,0.0,3.78,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.2142857142857144,0.0,31.0,1.7222222222222223,0.01,12.965
2026-01-26,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,1.42,0.596,0.496,9.31,0.4842857142857142,0.5061428571428571,18.04,0.495,0.5412857142857143,26.15,0.5116842105263157,0.4632631578947368,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,14.86,14.86,0.0,3.78,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.2142857142857144,0.0,31.0,1.631578947368421,0.025,10.725
2026-01-27,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,1.3,0.64,0.266,8.799999999999999,0.533,0.4722857142857143,17.57,0.4895714285714286,0.5274285714285714,27.45,0.5181,0.4533999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,14.86,14.86,0.0,3.78,3.78,0.0,0.0,0.0,17.35,17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.2142857142857144,0.0,31.0,1.55,0.02,12.175
2026-01-28,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,3.38,0.593,0.036,11.31,0.5221428571428571,0.4521428571428571,19.91,0.5095,0.4870714285714285,30.83,0.5216666666666667,0.4335238095238095,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,14.86,14.86,0.0,3.78,3.78,0.0,0.0,0.0,5.69,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.2142857142857144,0.0,31.0,1.4761904761904763,0.005,9.945
2026-01-29,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,0.84,0.67,0.344,10.69,0.5388571428571428,0.4554285714285714,19.8,0.5207857142857143,0.4763571428571428,31.67,0.5284090909090909,0.4294545454545455,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,14.86,14.86,0.0,3.78,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.2142857142857144,0.0,31.0,1.4090909090909092,0.005,8.975
2026-01-30,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,1.59,0.034,0.329,10.77,0.4555714285714285,0.37,20.25,0.5152857142857142,0.4337857142857143,33.26,0.5069130434782609,0.4250869565217391,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,14.86,14.86,0.0,3.78,3.78,0.0,0.0,0.0,23.38,23.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.2142857142857144,0.0,31.0,1.3478260869565217,0.01,13.25
2026-01-31,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,1.55,0.215,0.163,11.04,0.4261428571428571,0.2755714285714286,20.89,0.4670714285714285,0.4198571428571429,34.81,0.49475,0.4141666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,14.86,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.2916666666666667,0.005,10.475
2026-02-01,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,1.25,0.215,0.321,11.33,0.4232857142857143,0.2792857142857143,20.6,0.4591428571428571,0.4009999999999999,36.06,0.48356,0.4104399999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,14.86,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.24,0.015,10.97
2026-02-02,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,2.76,0.791,1.0,12.67,0.4511428571428571,0.3512857142857143,21.98,0.4677142857142857,0.4287142857142857,38.82,0.4953846153846154,0.4331153846153845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,14.86,0.0,0.0,3.78,0.0,0.0,0.0,0.0,28.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.1923076923076923,0.005,12.085
2026-02-03,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,1.98,0.125,0.09,13.35,0.3775714285714285,0.3261428571428571,22.15,0.4552857142857142,0.3992142857142857,40.8,0.4816666666666667,0.4204074074074074,1.0,1.0,2.0,0.0,0.0,0.0,6.43,6.43,6.93,4.27,4.27,19.13,4.41,4.41,8.19,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,40.0,5.714285714285714,0.0,40.0,2.857142857142857,0.0,71.0,2.6296296296296298,0.005,11.72
2026-02-04,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,1.12,0.431,0.212,11.09,0.3544285714285714,0.3512857142857143,22.4,0.4382857142857143,0.4017142857142857,41.92,0.4798571428571428,0.4129642857142857,1.0,1.0,2.0,0.0,0.0,0.0,6.43,6.43,6.93,4.27,4.27,19.13,4.41,4.41,8.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.714285714285714,0.0,40.0,2.857142857142857,0.0,71.0,2.5357142857142856,0.025,10.995
2026-02-05,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,0.58,0.93,0.421,10.83,0.3915714285714285,0.3622857142857142,21.52,0.4652142857142857,0.4088571428571428,42.5,0.4953793103448276,0.4132413793103448,1.0,1.0,2.0,0.0,0.0,0.0,6.43,6.43,6.93,4.27,4.27,19.13,4.41,4.41,8.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.714285714285714,0.0,40.0,2.857142857142857,0.0,71.0,2.4482758620689653,0.005,10.805
2026-02-06,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,0.81,0.579,0.635,10.05,0.4694285714285715,0.406,20.82,0.4625,0.3879999999999999,43.31,0.4981666666666667,0.4206333333333333,1.0,1.0,2.0,0.0,0.0,0.0,6.43,6.43,6.93,4.27,4.27,19.13,4.41,4.41,8.19,0.0,0.0,0.0,22.03,22.03,0.0,0.0,0.0,0.0,40.0,5.714285714285714,0.0,40.0,2.857142857142857,0.0,71.0,2.3666666666666667,0.02,9.97
2026-01-08,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.01,0.716,0.211,0.01,0.716,0.211,0.01,0.716,0.211,0.01,0.716,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,12.11
2026-01-09,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.72,0.984,0.395,0.73,0.85,0.303,0.73,0.85,0.303,0.73,0.85,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.295
2026-01-10,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.08,0.704,0.086,0.8099999999999999,0.8013333333333333,0.2306666666666666,0.8099999999999999,0.8013333333333333,0.2306666666666666,0.8099999999999999,0.8013333333333333,0.2306666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,11.315
2026-01-11,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,1.3,0.426,0.119,2.11,0.7075,0.2027499999999999,2.11,0.7075,0.2027499999999999,2.11,0.7075,0.2027499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,12.235
2026-01-12,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,1.58,0.464,0.595,3.69,0.6588,0.2812,3.69,0.6588,0.2812,3.69,0.6588,0.2812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.26,11.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,12.945
2026-01-13,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.49,0.451,0.336,4.18,0.6241666666666666,0.2903333333333333,4.18,0.6241666666666666,0.2903333333333333,4.18,0.6241666666666666,0.2903333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.365
2026-01-14,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.19,0.341,0.288,4.37,0.5837142857142857,0.29,4.37,0.5837142857142857,0.29,4.37,0.5837142857142857,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,12.595
2026-01-15,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.78,0.422,0.644,5.140000000000001,0.5417142857142857,0.3518571428571428,5.15,0.5635,0.33425,5.15,0.5635,0.33425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.855
2026-01-16,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.79,0.211,0.34,5.21,0.4312857142857142,0.344,5.94,0.5243333333333333,0.3348888888888888,5.94,0.5243333333333333,0.3348888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,9.93
2026-01-17,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.24,0.921,0.103,5.370000000000001,0.4622857142857143,0.3464285714285714,6.18,0.564,0.3117,6.18,0.564,0.3117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.77,64.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,12.39
2026-01-18,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,1.46,0.337,0.695,5.529999999999999,0.4495714285714285,0.4287142857142857,7.640000000000001,0.5433636363636364,0.3465454545454545,7.640000000000001,0.5433636363636364,0.3465454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.915
2026-01-19,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.0,0.657,0.174,3.95,0.4771428571428571,0.3685714285714286,7.640000000000001,0.5528333333333334,0.3321666666666666,7.640000000000001,0.5528333333333334,0.3321666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,11.435
2026-01-20,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,1.43,0.54,0.388,4.89,0.4898571428571429,0.376,9.07,0.5518461538461539,0.3364615384615384,9.07,0.5518461538461539,0.3364615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,12.095
2026-01-21,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.56,0.665,0.66,5.26,0.5361428571428571,0.4291428571428571,9.63,0.5599285714285714,0.3595714285714285,9.63,0.5599285714285714,0.3595714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,13.12
2026-01-22,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.58,0.897,0.263,5.0600000000000005,0.604,0.3747142857142857,10.2,0.5728571428571428,0.3632857142857142,10.21,0.5824,0.3531333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.265
2026-01-23,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.84,0.69,0.56,5.11,0.6724285714285714,0.4061428571428571,10.32,0.5518571428571428,0.3750714285714286,11.05,0.589125,0.3660625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,12.46
2026-01-24,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,1.25,0.148,0.689,6.12,0.562,0.4898571428571429,11.49,0.5121428571428571,0.4181428571428571,12.3,0.5631764705882353,0.3850588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.51,28.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,11.88
2026-01-25,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.38,0.143,0.354,5.04,0.5342857142857144,0.4411428571428571,10.57,0.4919285714285714,0.4349285714285714,12.68,0.5398333333333334,0.3833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,11.465
2026-01-26,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.84,0.216,0.625,5.88,0.4712857142857143,0.5055714285714286,9.83,0.4742142857142857,0.4370714285714286,13.52,0.5227894736842105,0.3960526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,9.545
2026-01-27,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,1.27,0.696,0.234,5.720000000000001,0.4935714285714286,0.4835714285714286,10.61,0.4917142857142857,0.4297857142857143,14.79,0.53145,0.38795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35,17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,11.305
2026-01-28,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.0,0.344,0.0,5.16,0.4477142857142858,0.3892857142857143,10.419999999999998,0.4919285714285714,0.4092142857142857,14.79,0.5225238095238096,0.3694761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,12.385
2026-01-29,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.88,0.725,0.344,5.46,0.4231428571428571,0.4008571428571428,10.52,0.5135714285714286,0.3877857142857143,15.67,0.5317272727272727,0.3683181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,12.82
2026-01-30,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.95,0.437,0.435,5.569999999999999,0.387,0.383,10.68,0.5297142857142857,0.3945714285714286,16.62,0.5276086956521739,0.3712173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.13,56.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03
2026-01-31,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.51,0.789,0.098,4.83,0.4785714285714285,0.2985714285714285,10.95,0.5202857142857144,0.3942142857142857,17.13,0.5385,0.3598333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,12.76
2026-02-01,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.74,0.402,0.35,5.19,0.5155714285714286,0.298,10.23,0.5249285714285714,0.3695714285714285,17.87,0.5330400000000001,0.35944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,11.595
2026-02-02,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.88,0.529,0.37,5.23,0.5602857142857143,0.2615714285714285,11.11,0.5157857142857143,0.3835714285714285,18.75,0.5328846153846154,0.3598461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,12.33
2026-02-03,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,1.21,0.919,0.267,5.17,0.5921428571428572,0.2662857142857143,10.89,0.5428571428571428,0.3749285714285714,19.96,0.5471851851851852,0.3564074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,11.61
2026-02-04,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.61,0.776,0.459,5.78,0.6538571428571428,0.3318571428571428,10.94,0.5507857142857143,0.3605714285714286,20.57,0.5553571428571429,0.3600714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,12.255
2026-02-05,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.49,0.381,0.416,5.39,0.6047142857142858,0.3421428571428571,10.85,0.5139285714285714,0.3715,21.06,0.549344827586207,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,12.495
2026-02-06,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.17,0.733,0.292,4.609999999999999,0.647,0.3217142857142857,10.18,0.517,0.3523571428571428,21.23,0.5554666666666667,0.3596666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.03,22.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,11.23
2026-01-08,AC_0009,UNIT_02,BASE_A,7.0,ISR,FMC,1.43,0.602,0.418,1.43,0.602,0.418,1.43,0.602,0.418,1.43,0.602,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,12.11
2026-01-09,AC_0009,UNIT_02,BASE_A,7.0,ISR,FMC,1.87,0.121,0.192,3.3,0.3615,0.305,3.3,0.3615,0.305,3.3,0.3615,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.41,46.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.295
2026-01-10,AC_0009,UNIT_02,BASE_A,7.0,ISR,FMC,0.97,0.859,0.662,4.27,0.5273333333333333,0.424,4.27,0.5273333333333333,0.424,4.27,0.5273333333333333,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,11.315
2026-01-11,AC_0009,UNIT_02,BASE_A,7.0,ISR,FMC,1.15,0.484,0.644,5.42,0.5165,0.479,5.42,0.5165,0.479,5.42,0.5165,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,12.235
