date,aircraft_id,unit_id,base,airframe_age_years,role,status_start,flight_hours,mission_intensity,environment_stress,flight_hours_sum_7d,mission_intensity_mean_7d,environment_stress_mean_7d,flight_hours_sum_14d,mission_intensity_mean_14d,environment_stress_mean_14d,flight_hours_sum_30d,mission_intensity_mean_30d,environment_stress_mean_30d,failures_count_sum_7d,failures_count_sum_14d,failures_count_sum_30d,down_events_sum_7d,down_events_sum_14d,down_events_sum_30d,repair_hours_sum_7d,repair_hours_sum_14d,repair_hours_sum_30d,wait_parts_hours_sum_7d,wait_parts_hours_sum_14d,wait_parts_hours_sum_30d,wait_maint_hours_sum_7d,wait_maint_hours_sum_14d,wait_maint_hours_sum_30d,down_hours_sum_7d,down_hours_sum_14d,down_hours_sum_30d,downtime_next_14d_hours,downtime_next_30d_hours
2026-01-16,AC_0027,UNIT_02,BASE_C,13.0,STRIKE,FMC,1.06,0.306,0.316,5.7700000000000005,0.25485714285714284,0.4735714285714286,7.86,0.3385555555555555,0.4653333333333333,7.86,0.3385555555555555,0.4653333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98,39.98
2026-01-16,AC_0028,UNIT_01,BASE_A,16.3,ISR,FMC,1.56,0.696,0.746,8.76,0.507,0.38899999999999996,10.58,0.5125555555555557,0.34299999999999997,10.58,0.5125555555555557,0.34299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98,39.98
2026-01-16,AC_0029,UNIT_03,BASE_A,10.6,STRIKE,PMC,1.11,0.288,0.448,8.56,0.40185714285714286,0.33885714285714286,11.16,0.37766666666666665,0.40166666666666667,11.16,0.37766666666666665,0.40166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98,39.98
2026-01-16,AC_0030,UNIT_01,BASE_C,13.1,STRIKE,FMC,1.61,0.524,0.364,7.279999999999999,0.5012857142857142,0.4739999999999999,8.7,0.45611111111111113,0.489,8.7,0.45611111111111113,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98,39.98
2026-01-16,AC_0031,UNIT_01,BASE_B,11.9,STRIKE,FMC,0.93,0.136,0.757,6.92,0.3545714285714286,0.47500000000000003,8.450000000000001,0.3937777777777778,0.476,8.450000000000001,0.3937777777777778,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98,39.98
2026-01-16,AC_0032,UNIT_04,BASE_A,9.1,STRIKE,FMC,1.28,0.091,0.56,8.26,0.3055714285714286,0.5581428571428572,10.76,0.35244444444444445,0.519,10.76,0.35244444444444445,0.519,1.0,1.0,1.0,0.0,0.0,0.0,5.7,5.7,5.7,3.37,3.37,3.37,5.15,5.15,5.15,0.0,0.0,0.0,39.98,39.98
2026-01-16,AC_0033,UNIT_03,BASE_A,10.8,STRIKE,PMC,1.15,0.179,0.358,8.200000000000001,0.3325714285714286,0.41485714285714287,9.38,0.42433333333333334,0.45066666666666666,9.38,0.42433333333333334,0.45066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98,39.98
2026-01-16,AC_0034,UNIT_04,BASE_B,6.6,ISR,FMC,1.14,0.866,0.67,9.31,0.34514285714285714,0.609,13.15,0.35044444444444445,0.5573333333333333,13.15,0.35044444444444445,0.5573333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98,39.98
2026-01-16,AC_0035,UNIT_01,BASE_C,8.9,TRAIN,FMC,0.48,0.137,0.427,6.630000000000001,0.39499999999999996,0.3527142857142857,7.3100000000000005,0.37388888888888894,0.419,7.3100000000000005,0.37388888888888894,0.419,1.0,1.0,1.0,0.0,0.0,0.0,16.58,16.58,16.58,0.0,0.0,0.0,6.11,6.11,6.11,0.0,0.0,0.0,39.98,39.98
2026-01-16,AC_0036,UNIT_02,BASE_B,9.1,TRAIN,FMC,0.53,0.817,0.237,8.0,0.5221428571428571,0.26271428571428573,10.69,0.49077777777777776,0.3267777777777778,10.69,0.49077777777777776,0.3267777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98,39.98
2026-01-16,AC_0037,UNIT_03,BASE_B,5.2,STRIKE,FMC,0.98,0.0,0.7,11.3,0.5655714285714285,0.46871428571428575,12.88,0.524,0.45677777777777784,12.88,0.524,0.45677777777777784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98,39.98
2026-01-16,AC_0038,UNIT_04,BASE_B,0.9,TRAIN,PMC,2.3,0.133,0.392,9.9,0.30100000000000005,0.3648571428571429,13.28,0.313,0.3387777777777778,13.28,0.313,0.3387777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98,39.98
2026-01-16,AC_0039,UNIT_03,BASE_A,10.2,STRIKE,FMC,2.78,0.072,0.806,10.01,0.4175714285714286,0.39685714285714285,11.120000000000001,0.4366666666666667,0.4078888888888889,11.120000000000001,0.4366666666666667,0.4078888888888889,1.0,1.0,1.0,0.0,0.0,0.0,13.65,13.65,13.65,5.12,5.12,5.12,3.1,3.1,3.1,0.0,0.0,0.0,0.0,39.98
2026-01-16,AC_0040,UNIT_01,BASE_A,12.0,TRAIN,PMC,1.07,0.212,0.614,5.33,0.36214285714285716,0.467,6.3100000000000005,0.40155555555555555,0.4384444444444444,6.3100000000000005,0.40155555555555555,0.4384444444444444,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.26,12.26,0.0,0.0,0.0,0.0,4.38,4.38,0.0,0.0,0.0,0.0,39.98
2026-01-17,AC_0001,UNIT_01,BASE_C,8.2,TRAIN,FMC,0.4,0.317,0.351,6.6499999999999995,0.4174285714285714,0.5037142857142857,8.89,0.4027,0.5035999999999999,8.89,0.4027,0.5035999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98
2026-01-17,AC_0002,UNIT_01,BASE_A,17.6,TRAIN,PMC,1.19,0.33,0.114,4.32,0.35114285714285715,0.3554285714285714,8.12,0.4149,0.36970000000000003,8.12,0.4149,0.36970000000000003,1.0,1.0,1.0,1.0,1.0,1.0,18.57,18.57,18.57,11.08,11.08,11.08,2.25,2.25,2.25,31.9,31.9,31.9,0.0,39.98
2026-01-17,AC_0003,UNIT_03,BASE_A,8.4,STRIKE,PMC,1.73,0.111,0.45,9.09,0.477,0.35085714285714287,12.4,0.5025000000000001,0.3406,12.4,0.5025000000000001,0.3406,2.0,2.0,2.0,0.0,0.0,0.0,33.64,33.64,33.64,10.030000000000001,10.030000000000001,10.030000000000001,9.559999999999999,9.559999999999999,9.559999999999999,0.0,0.0,0.0,0.0,39.98
2026-01-17,AC_0004,UNIT_04,BASE_B,14.9,STRIKE,FMC,0.87,0.773,0.353,3.8899999999999997,0.511,0.4392857142857142,8.09,0.5216000000000001,0.44109999999999994,8.09,0.5216000000000001,0.44109999999999994,1.0,1.0,1.0,1.0,1.0,1.0,5.93,5.93,5.93,0.0,0.0,0.0,2.82,2.82,2.82,8.75,8.75,8.75,0.0,39.98
2026-01-17,AC_0005,UNIT_01,BASE_B,1.6,TRAIN,FMC,0.74,0.641,0.458,5.550000000000001,0.291,0.4668571428571429,9.02,0.3523,0.4378,9.02,0.3523,0.4378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98
2026-01-17,AC_0006,UNIT_01,BASE_C,6.7,TRAIN,PMC,0.84,0.847,0.373,6.85,0.44757142857142856,0.5228571428571429,9.61,0.4173,0.5136000000000001,9.61,0.4173,0.5136000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98
2026-01-17,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,0.91,0.89,0.358,8.540000000000001,0.5014285714285714,0.43100000000000005,13.92,0.5335,0.4062,13.92,0.5335,0.4062,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,14.86,14.86,14.86,3.78,3.78,3.78,0.0,0.0,0.0,0.0,39.98
2026-01-17,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,0.24,0.921,0.103,5.370000000000001,0.4622857142857143,0.3464285714285714,6.18,0.564,0.3117,6.18,0.564,0.3117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.769999999999996,64.75
2026-01-17,AC_0009,UNIT_02,BASE_A,7.0,ISR,FMC,1.76,0.372,0.524,10.93,0.42300000000000004,0.506,15.2,0.45430000000000004,0.4814,15.2,0.45430000000000004,0.4814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.769999999999996,64.75
2026-01-17,AC_0010,UNIT_02,BASE_A,8.8,STRIKE,FMC,0.65,0.617,0.066,9.06,0.43814285714285717,0.33042857142857146,12.06,0.5117,0.3123,12.06,0.5117,0.3123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.769999999999996,64.75
2026-01-17,AC_0011,UNIT_04,BASE_B,15.1,TRAIN,FMC,0.29,0.574,0.14,2.91,0.44857142857142857,0.3975714285714286,5.71,0.4809,0.4159,5.71,0.4809,0.4159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.769999999999996,64.75
2026-01-17,AC_0012,UNIT_04,BASE_C,14.6,STRIKE,FMC,0.62,0.211,0.658,7.03,0.4525714285714285,0.43242857142857144,10.58,0.44000000000000006,0.37329999999999997,10.58,0.44000000000000006,0.37329999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996,78.92999999999999
2026-01-17,AC_0013,UNIT_01,BASE_C,2.9,STRIKE,FMC,1.86,0.255,0.237,11.01,0.37699999999999995,0.3712857142857143,14.75,0.4436,0.39849999999999997,14.75,0.4436,0.39849999999999997,1.0,1.0,1.0,1.0,1.0,1.0,17.15,17.15,17.15,5.36,5.36,5.36,2.26,2.26,2.26,24.769999999999996,24.769999999999996,24.769999999999996,38.949999999999996,78.92999999999999
2026-01-17,AC_0014,UNIT_04,BASE_C,12.1,TRAIN,PMC,0.0,0.875,0.065,6.300000000000001,0.438,0.40085714285714286,9.530000000000001,0.43550000000000005,0.4516,9.530000000000001,0.43550000000000005,0.4516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996,78.92999999999999
2026-01-17,AC_0015,UNIT_03,BASE_B,10.5,STRIKE,FMC,0.67,0.554,0.251,5.89,0.444,0.3831428571428572,9.22,0.4625,0.3891,9.22,0.4625,0.3891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996,38.949999999999996
2026-01-17,AC_0016,UNIT_02,BASE_C,8.7,ISR,PMC,1.79,0.494,0.734,10.48,0.5657142857142857,0.4568571428571429,13.26,0.503,0.47000000000000003,13.26,0.503,0.47000000000000003,2.0,2.0,2.0,1.0,1.0,1.0,21.66,21.66,21.66,10.18,10.18,10.18,5.21,5.21,5.21,16.24,16.24,16.24,38.949999999999996,38.949999999999996
2026-01-17,AC_0017,UNIT_03,BASE_B,10.2,ISR,FMC,0.91,0.218,0.258,8.91,0.4135714285714286,0.44185714285714284,11.82,0.3721,0.383,11.82,0.3721,0.383,1.0,1.0,1.0,1.0,1.0,1.0,24.57,24.57,24.57,2.67,2.67,2.67,4.45,4.45,4.45,31.69,31.69,31.69,38.949999999999996,38.949999999999996
2026-01-17,AC_0018,UNIT_03,BASE_A,8.1,STRIKE,FMC,1.71,0.546,0.59,9.31,0.4531428571428572,0.5225714285714286,12.54,0.429,0.4572,12.54,0.429,0.4572,1.0,1.0,1.0,0.0,0.0,0.0,15.49,15.49,15.49,7.76,7.76,7.76,3.93,3.93,3.93,0.0,0.0,0.0,38.949999999999996,38.949999999999996
2026-01-17,AC_0019,UNIT_04,BASE_C,4.6,STRIKE,FMC,1.09,0.535,0.494,5.55,0.4772857142857143,0.4305714285714286,10.57,0.49119999999999997,0.3856,10.57,0.49119999999999997,0.3856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996,38.949999999999996
2026-01-17,AC_0020,UNIT_04,BASE_A,12.1,ISR,PMC,1.67,0.313,0.16,9.74,0.4028571428571429,0.3625714285714286,15.21,0.3715,0.4067,15.21,0.3715,0.4067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996,38.949999999999996
2026-01-17,AC_0021,UNIT_04,BASE_B,7.6,TRAIN,FMC,0.57,0.408,0.327,7.7,0.408,0.3544285714285714,10.22,0.404,0.4204,10.22,0.404,0.4204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996,38.949999999999996
2026-01-17,AC_0022,UNIT_02,BASE_A,2.1,TRAIN,FMC,0.35,0.168,0.333,7.220000000000001,0.4162857142857143,0.3477142857142857,9.91,0.4234,0.4114,9.91,0.4234,0.4114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18,38.949999999999996
2026-01-17,AC_0023,UNIT_03,BASE_A,9.3,STRIKE,FMC,0.21,0.601,0.202,3.5700000000000003,0.5547142857142857,0.384,7.95,0.6232,0.3602,7.95,0.6232,0.3602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18,38.949999999999996
2026-01-17,AC_0024,UNIT_02,BASE_B,7.2,STRIKE,FMC,1.29,0.208,0.113,10.78,0.43442857142857144,0.4534285714285714,13.84,0.4928,0.48410000000000003,13.84,0.4928,0.48410000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18,38.949999999999996
2026-01-17,AC_0025,UNIT_03,BASE_B,2.0,STRIKE,PMC,1.85,0.887,0.126,10.219999999999999,0.5257142857142858,0.3722857142857143,13.52,0.515,0.3946,13.52,0.515,0.3946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18,38.949999999999996
2026-01-17,AC_0026,UNIT_02,BASE_C,12.7,STRIKE,PMC,0.7,0.248,0.184,6.47,0.26771428571428574,0.4597142857142857,8.9,0.32130000000000003,0.3992,8.9,0.32130000000000003,0.3992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996
2026-01-17,AC_0027,UNIT_02,BASE_C,13.0,STRIKE,FMC,0.52,0.404,0.649,6.02,0.21428571428571427,0.45614285714285707,8.38,0.34509999999999996,0.48369999999999996,8.38,0.34509999999999996,0.48369999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996
2026-01-17,AC_0028,UNIT_01,BASE_A,16.3,ISR,FMC,1.14,0.946,0.579,9.0,0.5097142857142857,0.4057142857142857,11.72,0.5559000000000001,0.3666,11.72,0.5559000000000001,0.3666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996
2026-01-17,AC_0029,UNIT_03,BASE_A,10.6,STRIKE,PMC,2.08,0.238,0.422,9.02,0.35157142857142853,0.37142857142857144,13.24,0.3637,0.4037,13.24,0.3637,0.4037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996
2026-01-17,AC_0030,UNIT_01,BASE_C,13.1,STRIKE,FMC,0.95,0.507,0.422,7.93,0.5384285714285715,0.47900000000000004,9.65,0.4612,0.48230000000000006,9.65,0.4612,0.48230000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996
2026-01-17,AC_0031,UNIT_01,BASE_B,11.9,STRIKE,FMC,0.89,0.51,0.094,7.17,0.3291428571428571,0.459,9.34,0.40540000000000004,0.4378,9.34,0.40540000000000004,0.4378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996
2026-01-17,AC_0032,UNIT_04,BASE_A,9.1,STRIKE,FMC,0.64,0.645,0.243,7.32,0.3244285714285714,0.4874285714285715,11.4,0.38170000000000004,0.49140000000000006,11.4,0.38170000000000004,0.49140000000000006,1.0,1.0,1.0,0.0,0.0,0.0,5.7,5.7,5.7,3.37,3.37,3.37,5.15,5.15,5.15,0.0,0.0,0.0,0.0,38.949999999999996
2026-01-17,AC_0033,UNIT_03,BASE_A,10.8,STRIKE,PMC,0.56,0.93,0.196,7.36,0.43800000000000006,0.36985714285714283,9.940000000000001,0.47490000000000004,0.42519999999999997,9.940000000000001,0.47490000000000004,0.42519999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996
2026-01-17,AC_0034,UNIT_04,BASE_B,6.6,ISR,FMC,1.79,0.746,0.134,10.52,0.3992857142857143,0.546,14.94,0.39,0.515,14.94,0.39,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996
2026-01-17,AC_0035,UNIT_01,BASE_C,8.9,TRAIN,FMC,0.61,0.22,0.189,6.280000000000001,0.3165714285714286,0.35642857142857143,7.92,0.3585,0.396,7.92,0.3585,0.396,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.58,16.58,0.0,0.0,0.0,0.0,6.11,6.11,0.0,0.0,0.0,0.0,38.949999999999996
2026-01-17,AC_0036,UNIT_02,BASE_B,9.1,TRAIN,FMC,0.55,0.434,0.381,6.8100000000000005,0.4842857142857143,0.2571428571428571,11.24,0.4851,0.3322,11.24,0.4851,0.3322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996
2026-01-17,AC_0037,UNIT_03,BASE_B,5.2,STRIKE,FMC,0.92,0.906,0.382,10.1,0.6131428571428571,0.4508571428571429,13.8,0.5622,0.44930000000000003,13.8,0.5622,0.44930000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.949999999999996
2026-01-17,AC_0038,UNIT_04,BASE_B,0.9,TRAIN,PMC,1.5,0.456,0.122,9.78,0.32785714285714285,0.3585714285714286,14.78,0.32730000000000004,0.31710000000000005,14.78,0.32730000000000004,0.31710000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18
2026-01-17,AC_0039,UNIT_03,BASE_A,10.2,STRIKE,FMC,1.21,0.831,0.466,9.5,0.5204285714285714,0.4327142857142858,12.33,0.4761,0.41370000000000007,12.33,0.4761,0.41370000000000007,1.0,1.0,1.0,0.0,0.0,0.0,13.65,13.65,13.65,5.12,5.12,5.12,3.1,3.1,3.1,0.0,0.0,0.0,0.0,14.18
2026-01-17,AC_0040,UNIT_01,BASE_A,12.0,TRAIN,PMC,0.24,0.557,0.272,5.13,0.3867142857142857,0.4694285714285714,6.55,0.4171,0.4218,6.55,0.4171,0.4218,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.26,12.26,0.0,0.0,0.0,0.0,4.38,4.38,0.0,0.0,0.0,0.0,14.18
2026-01-18,AC_0001,UNIT_01,BASE_C,8.2,TRAIN,FMC,1.81,0.095,0.018,7.390000000000001,0.348,0.4401428571428571,10.7,0.37472727272727274,0.4594545454545455,10.7,0.37472727272727274,0.4594545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18
2026-01-18,AC_0002,UNIT_01,BASE_A,17.6,TRAIN,PMC,0.59,0.02,0.464,4.59,0.3045714285714286,0.3844285714285714,8.709999999999999,0.37899999999999995,0.37827272727272726,8.709999999999999,0.37899999999999995,0.37827272727272726,1.0,1.0,1.0,1.0,1.0,1.0,18.57,18.57,18.57,11.08,11.08,11.08,2.25,2.25,2.25,31.9,31.9,31.9,0.0,0.0
2026-01-18,AC_0003,UNIT_03,BASE_A,8.4,STRIKE,PMC,1.43,0.718,0.177,9.02,0.5338571428571429,0.34914285714285714,13.83,0.5220909090909092,0.32572727272727275,13.83,0.5220909090909092,0.32572727272727275,3.0,3.0,3.0,0.0,0.0,0.0,39.49,39.49,39.49,18.48,18.48,18.48,12.2,12.2,12.2,0.0,0.0,0.0,0.0,0.0
2026-01-18,AC_0004,UNIT_04,BASE_B,14.9,STRIKE,FMC,0.49,0.285,0.362,3.5799999999999996,0.5084285714285713,0.44642857142857145,8.58,0.5000909090909091,0.43390909090909086,8.58,0.5000909090909091,0.43390909090909086,1.0,1.0,1.0,1.0,1.0,1.0,5.93,5.93,5.93,0.0,0.0,0.0,2.82,2.82,2.82,8.75,8.75,8.75,0.0,0.0
2026-01-18,AC_0005,UNIT_01,BASE_B,1.6,TRAIN,FMC,1.3,0.169,0.534,5.7,0.30257142857142855,0.4431428571428571,10.32,0.3356363636363637,0.4465454545454545,10.32,0.3356363636363637,0.4465454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18,AC_0006,UNIT_01,BASE_C,6.7,TRAIN,PMC,1.03,0.316,0.05,6.209999999999999,0.411,0.437,10.64,0.40809090909090906,0.47145454545454546,10.64,0.40809090909090906,0.47145454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18,AC_0007,UNIT_03,BASE_C,3.9,ISR,FMC,1.54,0.326,0.585,8.77,0.4764285714285714,0.489,15.46,0.5146363636363637,0.42245454545454547,15.46,0.5146363636363637,0.42245454545454547,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,14.86,14.86,14.86,3.78,3.78,3.78,0.0,0.0,0.0,0.0,0.0
2026-01-18,AC_0008,UNIT_03,BASE_A,12.5,TRAIN,PMC,1.46,0.337,0.695,5.529999999999999,0.44957142857142857,0.4287142857142857,7.640000000000001,0.5433636363636364,0.34654545454545455,7.640000000000001,0.5433636363636364,0.34654545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18,AC_0009,UNIT_02,BASE_A,7.0,ISR,FMC,0.0,0.9,0.359,9.78,0.4824285714285715,0.4652857142857143,15.2,0.49481818181818177,0.4702727272727273,15.2,0.49481818181818177,0.4702727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18,AC_0010,UNIT_02,BASE_A,8.8,STRIKE,FMC,0.17,0.362,0.18,7.9,0.4321428571428572,0.2911428571428571,12.23,0.4980909090909091,0.30027272727272725,12.23,0.4980909090909091,0.30027272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18,AC_0011,UNIT_04,BASE_B,15.1,TRAIN,FMC,1.0,0.07,0.268,3.8200000000000003,0.419,0.38571428571428573,6.71,0.4435454545454546,0.4024545454545455,6.71,0.4435454545454546,0.4024545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18,AC_0012,UNIT_04,BASE_C,14.6,STRIKE,FMC,1.13,0.551,0.374,7.5200000000000005,0.4547142857142857,0.434,11.71,0.45009090909090915,0.3733636363636364,11.71,0.45009090909090915,0.3733636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18,AC_0013,UNIT_01,BASE_C,2.9,STRIKE,FMC,1.11,0.454,0.27,10.07,0.3748571428571429,0.3914285714285714,15.86,0.4445454545454545,0.3868181818181818,15.86,0.4445454545454545,0.3868181818181818,1.0,1.0,1.0,1.0,1.0,1.0,17.15,17.15,17.15,5.36,5.36,5.36,2.26,2.26,2.26,24.769999999999996,24.769999999999996,24.769999999999996,0.0,0.0
2026-01-18,AC_0014,UNIT_04,BASE_C,12.1,TRAIN,PMC,1.0,0.58,0.341,6.3100000000000005,0.4917142857142857,0.4081428571428572,10.530000000000001,0.4486363636363636,0.4415454545454546,10.530000000000001,0.4486363636363636,0.4415454545454546,1.0,1.0,1.0,0.0,0.0,0.0,23.18,23.18,23.18,2.49,2.49,2.49,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0
2026-01-18,AC_0015,UNIT_03,BASE_B,10.5,STRIKE,FMC,1.96,0.776,0.044,7.0600000000000005,0.5228571428571428,0.3728571428571429,11.18,0.491,0.3577272727272727,11.18,0.491,0.3577272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
